account_manager,bl_number,job_order_date,customer_name,consignee_name,shipment_type,scope_of_work,service_type,cargo_type,carrier,vessel_code,container_count,commodity,shipment_date,terminal,shipment_location,overseas_port,gcss_updatedate,kewill_jobno,kewill_invoiceno,cro_date,service_order_id,service_order_type,container_no,container_type,vendor_name,from_location,to_location,requested_date,defect_count,defect_code,milestone_description,milestone_date,notes
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,MRSU3509641,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Containers pullout from terminal (Date)",2021-05-02,P/O
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,TCKU9726510,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Actual Gate-in date",2021-05-30,A/G
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,MSKU8074710,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Actual Gate-in date",2021-05-30,A/G
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,MRKU6149720,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Actual stuffing date",2021-05-03,A/S
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,TCKU7288836,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Actual stuffing date",2021-05-03,A/S
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,MSKU0202429,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Actual stuffing date",2021-05-03,A/S
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,MSKU0191793,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Containers pullout from terminal (Date)",2021-05-02,P/O
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,MSKU1543733,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Actual stuffing date",2021-05-03,A/S
NULL,210275570,2021-06-25,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"TSS PEARL/2104",24,PLASTIC,2021-06-29,SAJED,JEDDAH,YEADE,2021-05-25,,,2021-05-01,36676db8-7607-485c-8abc-0093d2e91293,TRK,HASU4531233,DRY,UTC,JEDDAH,JEDDAH,2021-05-03,0,D01,"Manifest/Bayan received date",2021-04-30,M/R
NULL,208768342,2021-06-08,"JUBAIL PALLET PLANT","JUBAIL PALLET PLANT",IMPORT,IH+CCD,CY,DRY,MSL,,5,PALLETS,2021-05-27,SADMM,JUBAIL,BRAZIL,2021-05-06,VIRIA0005647,,0000-00-00,367b9266-7503-4e09-b860-4b295e7a4a72,TRK,MRKU5967810,DRY,ILT,DAMMAM,JUBAIL,2021-05-06,0,D01,"Actual Delivery Date",0000-00-00,
NULL,912539925,2021-06-29,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GIBRALTAR	124W",5,"SODIUM METHYLATE SOLUTION",2021-06-26,SADAM,DAMMAM,Surabaya,2021-06-19,,,2021-06-19,3710db6f-a0fa-4144-9ecf-3e385c8b52a6,CLR,NULL,NULL,"AWAD JARALLAH AL QAHTANI",,,2021-06-19,0,D01,"Shipment cleared date",0000-00-00,
NULL,912432824,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,2,Glass,2021-05-29,SAJED,JEDDAH,USA,2021-05-19,,,2021-05-19,387bb898-f485-47d5-9573-f924edb406e5,CLR,NULL,NULL,"AL ZAFER",,,2021-05-18,0,D01,"Manifest received date",2021-05-18,
NULL,912407976,2021-06-26,"ETC FRUIT GIDA SAN VE TIC LTD STI","ETC FRUIT GIDA SAN VE TIC LTD STI",IMPORT,IH+CCD,SD,REEF,MSL,,4,"FRESH GREEN CHIQUITA BANANAS",2021-06-20,SAJED,JEDDAH,GUAYAQUIL,2021-06-01,,,0000-00-00,389feb0a-e925-4ad3-91a5-1935e896faff,TRK,MNBU4217805,REEF,KTS,JEDDAH,RIYADH,2021-06-20,0,D01,"Empty return date",2021-06-29,P/S
NULL,608256286,2021-06-09,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",IMPORT,IH+CCD,SD,DRY,MSL,"MAERSK GENOA/116E",5,PAPER,2021-05-02,SAJED,JEDDAH,SEGOT,2021-05-03,,,0000-00-00,391fc43b-27aa-4ecc-bb81-643098680f48,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-04-28,0,D01,"Customs file submission date",2021-05-01,
NULL,912199848,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,20,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,2021-04-28,,,2021-04-15,39fcf6bf-e447-4f59-99cf-ab77efbcd7fe,TRK,CXTU1138173,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Actual stuffing date",2021-04-17,A/S
NULL,912199848,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,20,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,2021-04-28,,,2021-04-15,39fcf6bf-e447-4f59-99cf-ab77efbcd7fe,TRK,CXTU1139673,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Manifest/Bayan received date",2021-04-22,M/R
NULL,912199848,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,20,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,2021-04-28,,,2021-04-15,39fcf6bf-e447-4f59-99cf-ab77efbcd7fe,TRK,SEGU8059257,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Actual Gate-in date",2021-04-24,A/G
NULL,912199848,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,20,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,2021-04-28,,,2021-04-15,39fcf6bf-e447-4f59-99cf-ab77efbcd7fe,TRK,GESU8078015,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Containers pullout from terminal (Date)",2021-04-16,P/O
NULL,912199848,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,20,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,2021-04-28,,,2021-04-15,39fcf6bf-e447-4f59-99cf-ab77efbcd7fe,TRK,GESU8055410,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Manifest/Bayan received date",2021-04-22,M/R
NULL,912199848,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,20,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,2021-04-28,,,2021-04-15,39fcf6bf-e447-4f59-99cf-ab77efbcd7fe,TRK,GESU8055452,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Containers pullout from terminal (Date)",2021-04-16,P/O
NULL,912199848,2021-06-09,"HAJER INTERNATIONAL FACTORY","HAJER INTERNATIONAL FACTORY",EXPORT,IH+CCO,SD,DRY,MSL,MAERSK,20,OIL,2021-05-03,SAJED,JEDDAH,NETHERLAND,2021-04-28,,,2021-04-15,39fcf6bf-e447-4f59-99cf-ab77efbcd7fe,TRK,GESU8055642,TANK,"MANSOOR AL MOUSAD",JEDDAH,JEDDAH,2021-04-15,0,D01,"Manifest/Bayan received date",2021-04-22,M/R
NULL,210103678,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,3,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000771,5614126298,0000-00-00,3a24a01a-ee03-4a0d-a1a0-eee210af68bf,CLR,NULL,NULL,SWC,,,2021-05-10,0,D02,"Ready for duty payment (Date)",2021-05-10,
NULL,210103678,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,3,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000771,5614126298,0000-00-00,3a24a01a-ee03-4a0d-a1a0-eee210af68bf,CLR,NULL,NULL,SWC,,,2021-05-10,0,D02,"Shipment cleared date",2021-06-20,
NULL,210021123,2021-06-10,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,MLL,,1,TIRES,2021-05-24,KWSAATM,SHUWAIKH,CARLISE,0000-00-00,VIKWI0000793,5614126320,0000-00-00,3a4532d9-76aa-49c3-9306-bad33d6bd9f0,TRK,TCKU7515061,DRY,SWC,KWSAATM,"SHUWAIKH ",2021-05-24,0,D01,"Post shipment document upload date",2021-05-31,P/S
NULL,210021123,2021-06-10,"BEHBEHANI TIRE CENRER","BEHBEHANI TIRE CENRER",IMPORT,IH+CCD,CY,DRY,MLL,,1,TIRES,2021-05-24,KWSAATM,SHUWAIKH,CARLISE,0000-00-00,VIKWI0000793,5614126320,0000-00-00,3a4532d9-76aa-49c3-9306-bad33d6bd9f0,TRK,TCKU7515061,DRY,SWC,KWSAATM,"SHUWAIKH ",2021-05-24,0,D01,"Empty return date",2021-05-27,E/R
NULL,209507590,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,20,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000778,5614126294,0000-00-00,3a51c14a-4416-40a6-a52b-07d06a649451,TRK,MSKU3464567,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Post shipment document upload date",0000-00-00,
NULL,209507590,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,20,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000778,5614126294,0000-00-00,3a51c14a-4416-40a6-a52b-07d06a649451,TRK,MSKU3954604,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Empty return date",2021-05-20,E/R
NULL,209507590,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,20,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000778,5614126294,0000-00-00,3a51c14a-4416-40a6-a52b-07d06a649451,TRK,MSKU5749656,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Shipment pullout date",2021-05-19,P/O
NULL,209507590,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,20,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000778,5614126294,0000-00-00,3a51c14a-4416-40a6-a52b-07d06a649451,TRK,MSKU5802832,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Empty return date",2021-05-20,E/R
NULL,209507590,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,20,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000778,5614126294,0000-00-00,3a51c14a-4416-40a6-a52b-07d06a649451,TRK,MSKU7740766,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Post shipment document upload date",0000-00-00,
NULL,209507590,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,20,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000778,5614126294,0000-00-00,3a51c14a-4416-40a6-a52b-07d06a649451,TRK,TLLU2429686,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Empty return date",2021-05-20,E/R
NULL,209507590,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,DRY,MLL,,20,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000778,5614126294,0000-00-00,3a51c14a-4416-40a6-a52b-07d06a649451,TRK,MSKU7115856,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D02,"Actual Delivery Date",2021-05-20,ADD
NULL,210467398,2021-06-13,,"OBEIKAN ELOPAK FACTORY FOR PACK CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GUATEMALA",3,"Paper,Paper Board and Packing materials",2021-05-22,"JEDDAH RED SEA GATEWAY TERMINAL ","RIAYDH ",MOROCCO,2021-05-23,,,2021-05-06,3ab9e403-5008-4d3d-9004-eef4d4e9c9cb,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-07,0,D01,"Initial Bayan date",2021-05-18,
NULL,210467398,2021-06-13,,"OBEIKAN ELOPAK FACTORY FOR PACK CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GUATEMALA",3,"Paper,Paper Board and Packing materials",2021-05-22,"JEDDAH RED SEA GATEWAY TERMINAL ","RIAYDH ",MOROCCO,2021-05-23,,,2021-05-06,3ab9e403-5008-4d3d-9004-eef4d4e9c9cb,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-07,0,D01,"Customs file submission date",2021-05-18,
NULL,912574359,2021-06-27,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GENOA / 126W",0,"SODIUM METHYLATE SOLUTION",2021-07-02,SADMM,DAMMAM,Surabaya,2021-06-26,,,2021-06-26,3bbc9136-d0b6-4211-a1db-2655f60704e3,CLR,NULL,NULL,"AWAD JARALLAH AL QAHTANI",,,2021-06-26,0,D01,"Final bayan date",0000-00-00,
NULL,912574359,2021-06-27,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK GENOA / 126W",0,"SODIUM METHYLATE SOLUTION",2021-07-02,SADMM,DAMMAM,Surabaya,2021-06-26,,,2021-06-26,3bbc9136-d0b6-4211-a1db-2655f60704e3,CLR,NULL,NULL,"AWAD JARALLAH AL QAHTANI",,,2021-06-26,0,D01,"Shipment ready or on-hold",0000-00-00,
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MRSU3094930,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Shipment pullout date",0000-00-00,
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MIEU3062648,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Actual Delivery Date",2021-06-21,ADD
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MRKU4434776,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Shipment pullout date",0000-00-00,
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MSKU8978527,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Empty return date",2021-06-21,E/R
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MRSU3633945,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Empty return date",2021-06-21,E/R
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MRKU3311041,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Post shipment document upload date",2021-06-19,P/S
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,TCKU6769842,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Empty return date",2021-06-21,E/R
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MIEU3062648,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Empty return date",2021-06-21,E/R
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,CAXU8048581,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Empty return date",2021-06-21,E/R
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MRKU4434776,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Actual Delivery Date",2021-06-21,ADD
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MRKU5148416,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Shipment pullout date",0000-00-00,
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,TCKU6466234,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Post shipment document upload date",2021-06-19,P/S
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MRKU5177693,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Post shipment document upload date",2021-06-19,P/S
NULL,210266792,2021-06-23,"INTERNATIONAL TIMBER CO LTD","INTERNATIONAL TIMBER CO LTD",IMPORT,IH+CCD,SD,DRY,MSL,,30,TIMBER,2021-06-17,SAJED,KAP,SWEDEN,0000-00-00,VIRIA0005837,,0000-00-00,3be34b83-5139-4be8-b0f1-bc2d1a475d97,TRK,MSKU0859579,DRY,SBT-LEASED,SAJED,SAJED,2021-06-21,0,D01,"Empty return date",2021-06-21,E/R
NULL,209881726,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","INFRASTRUCTURE REINFORCEMENT IND CO",EXPORT,IH+CCO,SD,DRY,MSL,"TSS SHAMS/2108",36,ALUMINIUM,2021-06-27,SAJED,JEDDAH,YEADE,2021-06-08,,,2021-05-16,3c26f0db-7689-4cd6-8e10-6fe199099eee,TRK,MSKU1456942,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-17,0,D01,"Manifest/Bayan received date",2021-05-31,M/F
NULL,209881726,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","INFRASTRUCTURE REINFORCEMENT IND CO",EXPORT,IH+CCO,SD,DRY,MSL,"TSS SHAMS/2108",36,ALUMINIUM,2021-06-27,SAJED,JEDDAH,YEADE,2021-06-08,,,2021-05-16,3c26f0db-7689-4cd6-8e10-6fe199099eee,TRK,MRKU3780286,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-17,0,D01,"Actual stuffing date",2021-05-17,A/S
NULL,209881726,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","INFRASTRUCTURE REINFORCEMENT IND CO",EXPORT,IH+CCO,SD,DRY,MSL,"TSS SHAMS/2108",36,ALUMINIUM,2021-06-27,SAJED,JEDDAH,YEADE,2021-06-08,,,2021-05-16,3c26f0db-7689-4cd6-8e10-6fe199099eee,TRK,SUDU6715757,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-17,0,D01,"Containers pullout from terminal (Date)",2021-05-16,P/O
NULL,209881726,2021-06-25,"NATIONAL FACTORY FOR MAKING CANS","INFRASTRUCTURE REINFORCEMENT IND CO",EXPORT,IH+CCO,SD,DRY,MSL,"TSS SHAMS/2108",36,ALUMINIUM,2021-06-27,SAJED,JEDDAH,YEADE,2021-06-08,,,2021-05-16,3c26f0db-7689-4cd6-8e10-6fe199099eee,TRK,GESU6014285,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-05-17,0,D01,"Containers pullout from terminal (Date)",2021-05-16,P/O
NULL,210848392,2021-06-08,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,REEF,MSL,,9,ELECTRONICS,2021-05-27,SADMM,JEDDAH,"JABEL ALI",2021-05-25,,,0000-00-00,3c302606-e7d0-459c-8db8-cc1e11b3fde6,TRK,MSKU9935875,DRY,"AWAD JARALLAH AL QAHTANI",DAMMAM,RIYADH,2021-05-25,0,D01,"Actual Delivery Date",0000-00-00,
NULL,210848392,2021-06-08,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,REEF,MSL,,9,ELECTRONICS,2021-05-27,SADMM,JEDDAH,"JABEL ALI",2021-05-25,,,0000-00-00,3c302606-e7d0-459c-8db8-cc1e11b3fde6,TRK,SUDU8886018,DRY,"AWAD JARALLAH AL QAHTANI",DAMMAM,RIYADH,2021-05-25,0,D01,"Empty return date",0000-00-00,
NULL,210848392,2021-06-08,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,REEF,MSL,,9,ELECTRONICS,2021-05-27,SADMM,JEDDAH,"JABEL ALI",2021-05-25,,,0000-00-00,3c302606-e7d0-459c-8db8-cc1e11b3fde6,TRK,MSKU9720394,DRY,"AWAD JARALLAH AL QAHTANI",DAMMAM,RIYADH,2021-05-25,0,D01,"Post shipment document upload date",0000-00-00,
NULL,210848392,2021-06-08,"PHILIPS SOLUTIONS SAUDI ARABIA TRADING","PHILIPS SOLUTIONS SAUDI ARABIA TRADING",IMPORT,IH+CCD,SD,REEF,MSL,,9,ELECTRONICS,2021-05-27,SADMM,JEDDAH,"JABEL ALI",2021-05-25,,,0000-00-00,3c302606-e7d0-459c-8db8-cc1e11b3fde6,TRK,MSKU9720394,DRY,"AWAD JARALLAH AL QAHTANI",DAMMAM,RIYADH,2021-05-25,0,D01,"Actual Delivery Date",0000-00-00,
